-0.1624598481 -0.2628655561 0.9510565163 -2.12437068558 0.314159265382 0 
-0.08232358003 -0.3996070517 0.9129824929 -1.77396527284 0.420260977469 0 
0.0 -0.2664047011 0.9638612635 -1.57079632679 0.269660997987 0 
-0.7838430424 0.6156420209 0.08108629344 2.47580853955 1.48962091253 0 
-0.8506508084 0.5257311121 0.0 2.58801829473 1.57079632679 0 
-0.601500955 -0.7071067812 0.3717480345 -2.27566809748 1.18990503355 0 
-0.4684298509 -0.75793542 0.4539904997 -2.12437068575 1.09955742878 0 
-0.5642542118 -0.6465777918 0.5133754412 -2.28830969495 1.03168281489 0 
-0.6474118939 0.2960045926 0.7023098467 2.71275730143 0.792159248655 0 
-0.7071067812 0.3717480345 0.601500955 2.65757268414 0.925417701263 0 
-0.7586523002 0.2370863254 0.6068251493 2.83869880093 0.918736205828 0 
0.4338885646 0.259891913 0.8626684804 0.539671436623 0.530274082245 0 
0.4844416421 0.1312003788 0.8649293359 0.264483447822 0.52578676727 0 
0.5712516591 0.2130228656 0.7926492293 0.356933102353 0.655654228131 0 
0.8439114746 0.3750385675 0.3836137327 0.418191478655 1.17709008501 0 
0.8910065242 0.2386769303 0.3861873856 0.261728653608 1.17430160057 0 
0.9162441752 0.3012588791 0.2640827507 0.3176628483 1.30354353861 0 
-0.4253254042 -0.6881909602 0.5877852523 -2.12437068574 0.94247779606 0 
0.8910065242 -0.2386769303 0.3861873856 -0.261728653608 1.17430160057 0 
0.9129824929 -0.08232358003 0.3996070517 -0.0899267498973 1.15970818237 0 
0.9510565163 -0.1624598481 0.2628655561 -0.169187398735 1.30480531639 0 
0.4338885646 -0.259891913 0.8626684804 -0.539671436623 0.530274082245 0 
0.5712516591 -0.2130228656 0.7926492293 -0.356933102353 0.655654228131 0 
0.4844416421 -0.1312003788 0.8649293359 -0.264483447822 0.52578676727 0 
-0.5257311121 -0.8506508084 0.0 -2.12437068565 1.57079632679 0 
-0.5192584897 0.8401778853 0.156434465 2.12437068568 1.41371669415 0 
-0.3861873856 0.8910065242 0.2386769303 1.9797840519 1.32979315008 0 
-0.3996070517 0.9129824929 0.08232358003 1.98336967456 1.48837947519 0 
0.08224246528 -0.1330711041 0.9876883406 -1.01722196776 0.157079632645 0 
0.2201170275 -0.1327924768 0.9663925974 -0.542828696197 0.259989811303 0 
0.1379522421 0.0 0.990438882 0.0 0.138393589691 0 
